Date,AAPL,MSFT,GOOGL,SPY,QQQ,VTI,TSLA,NVDA,JPM,BAC,VEA,VWO,JNJ,PFE,KO,PG,PORTFOLIO
2019-11-06 00:00:00-05:00,0.0004275901891834799,-0.0027691439329798895,-0.0003329920135451969,0.00022790215791945734,-0.0022477115169424744,-0.00044768778401493847,0.029506271080336877,-0.00944602946364359,0.0015492126573122267,-0.0009139648576808046,-0.0009304210592471218,-0.0016269582669975469,0.0041407907668515875,0.0034685942525891633,0.007249153903639227,0.01194258178054608,
2019-11-07 00:00:00-05:00,0.011541417196830439,0.0013884166921493968,0.012339208512202049,0.0035166298071562796,0.0033539275838141425,0.0033931255831933793,0.027435877533706687,0.003419576832676352,0.00541375265002908,0.013418653634112543,0.004423165011339103,0.00675222328786651,0.00358858196284495,-0.009127507605904084,-0.00965885344939188,-0.005817789029575304,
2019-11-08 00:00:00-05:00,0.0027370134632080934,0.01178434236202297,0.0015760903554602468,0.0024661698812844524,0.0039915812601625245,0.002807559419033989,0.004768428440276917,-0.0026878551626208225,0.0029231743819320144,0.0009026880947213822,-0.0020858790739330946,-0.009019426578652179,0.011945665212747425,0.0037926757788337984,-0.001530097697264421,0.0006686486104818812,
2019-11-11 00:00:00-05:00,0.007918618522929632,0.001027509193329168,-0.00818929895765197,-0.0019094770285992269,-0.001341649388742594,-0.0019724935277888322,0.02358073903734903,0.0019251104004309738,-0.0035282694128524472,-0.002405418209001864,-0.0009291244914633179,-0.005601317432408326,-0.007669299073714941,-0.0032388350251743026,-0.007086931402549568,-0.003090957107411585,
2019-11-12 00:00:00-05:00,-0.0009154101062577302,0.006570388362883373,-0.000824247966924041,0.002107592169011685,0.0028860035678892615,0.0017213805045561692,0.014025304743831235,0.006868880243683373,-0.0058497410012152695,-0.0027123456596840345,0.00023241769166859605,-0.007509744473504831,-0.0047734329642371565,0.0010831670944595473,-0.0025075505280059973,-0.0005027605009408909,
2019-11-13 00:00:00-05:00,0.009582023868053513,0.0016321759957187432,-0.0007940153226954072,0.0003237457578562086,0.0002479231041008223,0.0004455563148091368,-0.010916495379750035,-0.004961461213208729,-0.005264680991765913,-0.009066008833136019,-0.003253303424716636,-0.006384671194866409,-0.0006090968322904899,-0.010008117625212698,0.013537018065947981,0.01157048837592023,
2019-11-14 00:00:00-05:00,-0.006919581374315142,0.005091227894207906,0.01000621350808606,0.0014557366983072306,-0.0007936754687780656,0.0010178393999085156,0.009361251460125342,0.005849236871021457,0.0009339289907071002,-0.0027448747551879205,-0.0006995788182749818,-0.0004758612737165713,-0.002361241191475627,-0.0013659694708583192,0.004197697503177444,-0.0012432590260794685,
2019-11-15 00:00:00-05:00,0.01187912897413046,0.012900306837499542,0.018630481024542567,0.007236303412068601,0.007347859856751571,0.007626139604618443,0.008072121852793046,-0.026693052694683028,0.0072318437733018825,0.00703367939306343,0.00606626855051462,0.006666854429783209,0.03039079918447718,0.019972400562327852,0.0007596707657506752,0.0003319922462616809,
2019-11-18 00:00:00-05:00,0.00504231706950331,0.0024669241557657706,-0.01027337247251403,0.0007379093631119105,0.0007885120141026825,0.0005676764183295546,-0.006190230846208622,0.039619956383542876,0.008414994619699412,0.0009109789442431904,0.001159499019482979,-0.00023652122261452746,-0.0008151261697428858,-0.0016094616975710352,0.006835331018161694,0.011199541627586962,
2019-11-19 00:00:00-05:00,-0.003032683127426994,0.0003328457875897417,-0.005493074056388658,-0.00028863652234800696,0.0014771879945993938,0.00031522026239638734,0.02722937893509192,-0.02020954176556744,-0.0003063471898521186,-0.0006068112551416149,-0.001853197613043478,0.0035486576720697993,-7.42054884712573e-05,0.011821792766729677,0.0009427935080648098,-0.0038560451205351676,
2019-11-20 00:00:00-05:00,-0.011641450098860195,-0.0017351666687892564,-0.00817462548865977,-0.003718698927125952,-0.005999029371927644,-0.00315068286905551,-0.020304890883314552,0.015337221146985325,-0.007275166015913159,-0.007589679126198123,-0.006033995254070779,-0.0037719570986400885,0.008307408087470103,-0.016197705521323602,0.0026374736466547866,0.007165087431631134,
2019-11-21 00:00:00-05:00,-0.004483376202049971,-0.0009354002408775708,-0.001321070999836249,-0.0016090795637554445,-0.002225984174537343,-0.0025284072185767226,0.00741013246629163,-0.004735110090537953,0.0023141441479230807,0.004588606685494323,-0.0014009053640864355,0.0011832735865042743,0.003677851142435573,0.01862377949601468,-0.004885317488743546,-0.015945693789267468,
2019-11-22 00:00:00-05:00,-0.0008777332634924973,0.0007359290589283862,-0.004976345489855261,0.0022240354348639357,0.0006446222846905325,0.0022181098269318245,-0.06140963459164972,0.003377997798595933,0.006619122483697337,0.010353150457808047,0.001169094395102377,-0.0018907205868105015,0.011946874458057755,0.015632886769158638,0.0013218115097999306,-0.00041526800066149505,
2019-11-25 00:00:00-05:00,0.01753382468033693,0.010963262668685969,0.00925259642881704,0.007750217751877786,0.011841567890871652,0.009485130784123719,0.009908688492819007,0.04893547621116867,0.005352077097772634,0.008740557705382068,0.0077070979247158,0.008997908435273816,0.000437403340211473,0.00913111270040079,0.0035827537477512994,0.0018288891193640744,
2019-11-26 00:00:00-05:00,-0.007808839328609429,0.00528981385205296,0.0056370705166879365,0.002265603187965759,0.001909693603491247,0.002130028440149756,-0.022061027047189374,-0.019031526924871645,0.0013688592262406374,-0.0035855871956277374,0.0006948353634128601,-0.003989508374561468,-7.27596314907819e-05,-0.010082380133459301,0.01277718312867715,0.01452139369109351,
2019-11-27 00:00:00-05:00,0.013432396244632994,0.001907404068221208,-0.000662537217987258,0.004457644252196191,0.006988682801766455,0.00475041967993417,0.0072054427979364455,0.0064561979358825905,0.0029621264191115326,0.002099069394230657,0.002779205803392859,0.0030630772214277346,0.00422828346492965,0.008879527172717117,0.0009279164190902911,-0.004089408412781048,
2019-11-29 00:00:00-05:00,-0.0022029463434311003,-0.006170886092612182,-0.0061276729678313435,-0.0037085835787266097,-0.004562030759313274,-0.0044794317217980995,-0.0040749864522633406,-0.0068731822470384785,-0.0022718345819209285,-0.0029921625554251152,-0.007621133940868607,-0.011980090573952107,-0.0018873758243218575,-0.00284753968074436,-0.00280115188984853,0.0024637057542227225,
2019-12-02 00:00:00-05:00,-0.011562279143642051,-0.012089072670598111,-0.011678568453762805,-0.00849493974726867,-0.010238899421910364,-0.009061507933400437,0.014942111414791182,-0.0345575212087067,-0.0022010321587093706,0.0033010709523602078,-0.0044220283296165785,0.00023775839052930792,-0.0009458314346633134,-0.005970837639515225,0.00655426719368446,0.005407249882527054,
2019-12-03 00:00:00-05:00,-0.017830281815664484,-0.0016046001397589382,0.004562146687243196,-0.006706588980619044,-0.007832428948808312,-0.005927872146776925,0.003971701615311352,-0.007598410883468798,-0.01285454084811799,-0.017648732899954944,-0.0037398654939536646,-0.004041040018159636,-0.001455769009096941,-0.0062678934706210665,0.0009301301072330848,0.001874118000967595,
2019-12-04 00:00:00-05:00,0.008826500651219593,0.00361679738425158,0.01869092337385947,0.006170207169772013,0.005064054080071045,0.006470720540721953,-0.009428951066637326,0.00847544174561432,0.019725352517634187,0.009439876729586238,0.008681552617591182,0.008830762983046858,0.016185224842343082,0.002365199198063994,0.009107887933544445,0.0128508435573218,
2019-12-05 00:00:00-05:00,0.014671155851152085,0.0005334032120443144,0.006080776087864281,0.0017982497678399323,0.001976072277615204,0.0014498376396681056,-0.007987205077007897,-0.0032473356853905955,0.005440746890343462,0.0036395371857798064,-0.000930531350574304,0.005204482653177633,0.0012915129151291893,-0.002884123093991109,-0.0018420086508396105,0.0007226853685498025,
2019-12-06 00:00:00-05:00,0.019316406533428587,0.01213955367371633,0.009367246835516374,0.009133811314273599,0.010698624736759754,0.00887477360351907,0.016708539482365836,0.01643183116623881,0.014880396235041893,0.017528091320943906,0.008614423915772162,0.0037658508108464606,0.005875862752040328,0.006836767576676284,0.004244160886024417,-0.003450485630048239,
2019-12-09 00:00:00-05:00,-0.014000121594067938,-0.0025704120280526377,0.0026878652268218506,-0.0031439329311263586,-0.004536457264515792,-0.0031816693152781905,0.010836776557687555,0.0,-0.004665126512724549,-0.004752176415832587,-0.005309219313952673,-0.0037517223840644043,0.0008546830936497773,0.0007833667457868287,-0.006431337936685155,0.005475466736622803,
2019-12-10 00:00:00-05:00,0.005844235230793471,-0.0015193883362437655,-7.447548835504136e-05,-0.0011151740963236678,-0.0008330463701483604,-0.0008762773729497075,0.027420335973247223,0.008531042761760421,0.000669895587509961,0.0005967600182334998,0.000928372045996495,0.0021182776966441885,-0.003629956068715412,0.004175302008992077,-0.005548342314723453,-0.004805254045044505,
2019-12-11 00:00:00-05:00,0.008529335076616906,0.0037716135426557607,0.0010127590246760132,0.002838727035317623,0.005296711555372813,0.002380269104477417,0.011065180701923305,0.015702569312748382,-0.0023796763830203904,0.0032810094073962848,0.005564431845642259,0.013386296403858022,0.007072207430216304,-0.0067565438695581514,0.003347697465031718,0.003138567200284159,
2019-12-12 00:00:00-05:00,0.0025483602783864523,0.010151490414954445,0.003154183656535192,0.008619000792334575,0.00746405566276187,0.008186440262092143,0.019790216517877823,0.030965280676184426,0.028618463183119447,0.030915186828119,0.007839481349682043,0.013673291821730604,0.0025531367080842138,0.008372245547693558,0.003521627840669783,-0.000721931770566453,
2019-12-13 00:00:00-05:00,0.01359301506521926,0.008418298425967974,-0.001201445289121028,0.0005989056608894927,0.0032930445613683634,0.0,-0.0035864603168681564,-0.0003572121413483176,-0.008766871503770424,-0.0069202866831011844,0.005719449914385999,-0.0011429240695045584,0.0002831076019089718,-0.005448815371893789,0.005171679001635843,0.0072250277214716,
2019-12-16 00:00:00-05:00,0.017117936818925816,0.006471061514633281,0.010268315875736178,0.006870358485810302,0.010038980897305372,0.0073142458987209835,0.06448273954410277,0.005178861050844086,0.0038740474942760006,0.007549475347689905,0.01000967845871159,0.008468648537027557,0.0029003015086990214,0.021132600297437243,0.0,0.0007172009081832798,
2019-12-17 00:00:00-05:00,0.0019655400076508123,-0.005400887520718545,-0.004269906508287846,0.00021890275412239646,0.0005732031209053634,0.0003691946303412408,-0.006579228102730705,0.013946304549226296,0.006115956185301918,0.009798213233084052,-0.0036039220673407257,0.0074898755952046425,0.012482968073795231,-0.00613210890063276,0.0,-0.0019912095843208633,
2019-12-18 00:00:00-05:00,-0.002389440228845463,-0.0020688263509017757,-0.0021994460788715697,6.244045707259893e-05,0.0007641101491726587,0.00043072226502149924,0.03736239645598238,0.00534406005568111,-0.001013064624727944,0.001997710789074958,-0.0024864006134570626,0.005406584346702825,-0.0025772172618535594,-0.00025696011795472984,-0.009371545488327748,-0.010374077920589864,
2019-12-19 00:00:00-05:00,0.0010007514105039306,0.008680774019837134,0.0033508773764123756,0.004099095797518437,0.0062515686512798485,0.0043653619103218855,0.02769941872802484,0.025924596559792068,-0.00499833212848777,-0.004557146008571156,0.0009061834239172395,0.0006723034819713369,0.015084648282195356,0.0020570865298248364,0.007605293719605832,0.007337823230449958,
2019-12-20 00:00:00-05:00,-0.0020712510356255542,0.010917953663777347,-0.003848483231851496,0.004384431623143392,0.0040313310110220435,0.0051422477150879775,0.003836223506470837,0.016606093614594863,-0.000800798517637924,0.0002862120340523244,0.0015849785060118027,0.0008955646881216861,0.004885009754272307,0.006671857243251589,0.011966068614726044,0.0035224899793844244,
2019-12-23 00:00:00-05:00,0.01631839027756299,0.0,-0.0004362856885559152,0.0015275675999133487,0.0026413025072973273,0.0006091301548123429,0.0336053629419828,-0.00229792163424547,-0.00029176677837716714,0.006006720599577742,0.0013697505471739202,0.0017897303027885059,0.00260150209045662,0.002294123411731741,-0.0010912354155057091,-0.003669510873886783,
2019-12-24 00:00:00-05:00,0.0009507020868728677,-0.00019055955724966989,-0.004590677657325681,3.132138407035967e-05,0.0005193232230460421,0.0002204794940849908,0.014383871042812801,-0.0008373938928724067,0.0027699687774862536,0.001421733430857719,-0.0009120550928185533,-0.0009045440358411705,-0.003482654304926447,-0.0007629129914785704,-0.0036425860470146176,0.0025618813136578655,
2019-12-26 00:00:00-05:00,0.019840322178259262,0.008196438099402403,0.013418314352900529,0.005323228110216904,0.008824061375469094,0.004833415045953915,0.013380370052541224,0.0023888015833497533,0.010611653437542667,0.008517852897079292,0.004564438483457334,0.008374632955802097,-0.0006850765984279805,0.002290820374582392,0.005666466520321878,0.0,
2019-12-27 00:00:00-05:00,-0.00037930616283710084,0.0018276841324282866,-0.005746781657931077,-0.00024789981762762814,-0.0008419850162421083,-0.0009132008880056164,-0.0012995234173469594,-0.00969951075546649,0.0007193915285319541,-0.004786039416524779,0.0027256044462447004,0.0013470179139163374,-0.0005487201310674372,-0.0015238340723487953,0.005997870329800925,0.006947933603310252,
2019-12-30 00:00:00-05:00,0.005935161888168006,-0.008618713213301654,-0.011021488363673781,-0.0055132562099338145,-0.006554060947857598,-0.005424358111546734,-0.03643287242176041,-0.01920873614050811,-0.003665476457592076,-0.005657540700908403,-0.007249544105260575,-0.005604302805777062,-0.0030875140095909526,-0.010427300685560525,-0.0014454847400579007,-0.012847954682089657,
2019-12-31 00:00:00-05:00,0.007306152304066282,0.0006979545463337011,-0.0002388821188419321,0.002429241490286449,0.001885166136638139,0.0026351708859135847,0.008753267375039453,0.012827078080491106,0.005554222896474226,0.0019913337764496664,0.005477326180148845,0.002479924421350921,0.003922757367131213,0.006939174448126195,0.0014475771907973556,0.0034546438219384967,
2020-01-02 00:00:00-05:00,0.02281652979832649,0.018516309017372112,0.021868155805792266,0.009352147258251398,0.016697093514850936,0.008311705511433232,0.0285181750157113,0.019592065635162248,0.012123485290848723,0.011925193804764422,0.008170515934385225,0.02383621463918506,0.0006856046227301515,-0.001020829722039096,-0.006504269980021515,-0.011929453273719304,
2020-01-03 00:00:00-05:00,-0.009722050432867113,-0.012451716803561053,-0.0052313904982735915,-0.007572599147552372,-0.009159776066924197,-0.006364353896956776,0.02963325829792085,-0.0160060464962144,-0.013196498526930722,-0.020763227307607823,-0.012157008095767363,-0.017790414529782583,-0.011577685116013314,-0.0053652851927796785,-0.005455351559187638,-0.006725527568367973,
2020-01-06 00:00:00-05:00,0.007968278976431264,0.002584987715695819,0.02665414541800848,0.003815241976663053,0.006443193114990864,0.0034159955323831426,0.01925463704513497,0.00419362545558899,-0.0007950397691229849,-0.0014329212443251471,0.0034185968915210196,-0.00178886113962895,-0.0012474019716927076,-0.001284551562011571,-0.00036585712105419166,0.0013868276636590515,
2020-01-07 00:00:00-05:00,-0.004703300413251066,-0.009117632018004085,-0.0019315365745512514,-0.0028116969465720176,-0.00013942275462874854,-0.002370468552447269,0.03880052465815398,0.012106572164573448,-0.017000443327207293,-0.006599621986552062,-0.0015898826284392875,-0.00044836897858324676,0.006106829146692139,-0.003343616798755167,-0.00768239642324986,-0.006191585209663009,
2020-01-08 00:00:00-05:00,0.016086543314163038,0.01592814921064689,0.007117665424242414,0.00532945626767467,0.007516615823633721,0.004935796968526862,0.04920482578812169,0.0018757589929156993,0.0078011285587884505,0.010109606145244587,0.001365175873264457,0.004482378293516387,-0.00013806170528618544,0.008000119191488908,0.0018433669427506683,0.004262752286167348,
2020-01-09 00:00:00-05:00,0.021240780314388807,0.012492838375844917,0.010497981628422748,0.00678055468650296,0.008473133416432743,0.006245627909310825,-0.021945011900097344,0.010982356708979735,0.0036509631183747615,0.0017157874639004422,0.004088919155160964,0.005131878018158398,0.002966259747387845,-0.0043524425692975655,0.01821517630575098,0.010937868054717637,
2020-01-10 00:00:00-05:00,0.0022607690308005246,-0.004626935683070488,0.006458716589113678,-0.002877478886510132,-0.002556915437603169,-0.0028925299542686966,-0.006627297633174267,0.005349503243520681,-0.009967668013057263,-0.008278307894887593,-0.0033936417169775357,0.004883382527509195,-0.002269618980220378,0.015428452627594957,0.0034334208790103293,0.000968965746279471,
2020-01-13 00:00:00-05:00,0.02136447492088256,0.012024312489156808,0.0077469562725756,0.006877066698310674,0.011536808045659042,0.006829376956821065,0.09768895885093332,0.03135233256097503,0.008304232091733699,0.009211110110521004,0.005902581743182589,0.013695289849247283,0.004412011303678964,-0.002026229811049829,0.01080492873086647,0.007340333082455075,
2020-01-14 00:00:00-05:00,-0.013503470200882606,-0.007043025604893449,-0.0065553957184545375,-0.0015244140128639616,-0.00393769281936085,-0.0005404576652967563,0.024882822120200876,-0.01865225939864168,0.011662196853293061,0.0074161588964780645,0.0006765341128884828,-0.004575868873195055,0.005628060350608477,0.016747156380084505,-0.002316251435335981,-0.001521424574751462,
2020-01-15 00:00:00-05:00,-0.004285477154612138,0.0064760113721988866,0.006018389493620324,0.0022599950555319825,0.0004089603580423873,0.0024629172609709205,-0.03610201351305786,-0.006915274637738333,-0.014985827456892031,-0.018403599689697403,-0.0006760767239218923,-0.006348269033004783,0.0033438354007684357,0.014973649167403291,0.012500253093411295,0.010185474677115725,
2020-01-16 00:00:00-05:00,0.01252660526237559,0.018323563597129278,0.0076154004970891975,0.008317943692378593,0.009583578263737236,0.008567321538941908,-0.009662477636014799,0.013682443001067579,0.003876337702557686,0.0014424910376968914,0.0054162441298395425,0.005067034875952059,0.008095013699178866,-0.0014753069340458502,0.0021162012108204564,0.0008731067814482518,
2020-01-17 00:00:00-05:00,0.011071015172578802,0.005596701558288286,0.020245860910488522,0.0031127753429500693,0.004948403653663558,0.002494929244363453,-0.005822894156913949,0.0014062876983111927,0.006921776843994865,-0.00028817129950631237,0.00246905102921513,0.006356617821574595,0.006544994993318731,-0.002462176237588931,0.0021120529268250365,0.002697081782216504,
2020-01-21 00:00:00-05:00,-0.006777077386615926,-0.00359095173852253,0.001845320404529227,-0.0019582780836903124,-0.00044724771209747605,-0.0021332448945248217,0.07189030619278935,-0.0053754755781137975,-0.009840750098137563,-0.012964605898136528,-0.008060949991680277,-0.02483097634451703,0.0006706179270341561,-0.004196458520682955,0.004039343068734658,-0.0025316265397758997,
2020-01-22 00:00:00-05:00,0.003569624542795191,-0.00480467704558607,0.0010929217766944,0.00012077208743588308,0.0026423895213743,0.000593560710011154,0.04086264444061727,0.008751894590311116,-0.0011693530279340836,0.0029189296440865764,0.0024830868986713828,0.006030839297906931,-0.006833072902667214,-0.0037184380010312212,0.007696198337364901,0.0017446926566608845,
2020-01-23 00:00:00-05:00,0.004815554230220176,0.006155848385103857,0.0005525944188895515,0.0011468455334153749,0.0032161533719277102,0.0011280332536076632,0.004635122144013071,0.010995390406100869,-0.0010242590564565335,-0.006984927127810736,-0.002476936450222955,-0.009103001532661414,0.001888594994427173,0.0129385226896237,0.003819025792730857,-0.0045713193523644335,
2020-01-24 00:00:00-05:00,-0.002881719757627188,-0.010076774139172517,-0.012474161567106457,-0.008892986270435221,-0.008415425483701444,-0.009485076163334272,-0.012897603180825445,-0.009412733411930607,-0.024827799997942934,-0.01699863889753017,-0.003837479416248457,-0.0076183433367355,-0.001413972597044233,-0.02186199763063823,-0.0025938387569479637,0.0012001393899869761,
2020-01-27 00:00:00-05:00,-0.02940522927903222,-0.016723313638912773,-0.023489574207848585,-0.016029546892835422,-0.020655639073856924,-0.015021892256779634,-0.012039272835579595,-0.0410410464002553,-0.008411778437994899,-0.02057261960033052,-0.02107395489055741,-0.03364174951217824,0.0028991837841783052,0.008538415852702874,-0.0034674983020531736,0.0043951663095118665,
2020-01-28 00:00:00-05:00,0.028289141306340637,0.019596006882014017,0.013110070767275328,0.010479273168821468,0.015359996593763858,0.009660960183184741,0.015913383222044608,0.032348143561237164,0.01817775326785198,0.01187222520633302,0.008564720066901899,0.008411200630160431,0.005041994089745261,-0.05029884431964471,-0.008176681536265162,0.002705054117434935,
2020-01-29 00:00:00-05:00,0.020932465253177712,0.015592645894762613,0.004274176472687907,-0.0008260315744779145,0.0016256498231184136,-0.0006619289924898464,0.024854513769903885,-0.009799689052785276,-0.001487746304222326,-0.006919409625901651,0.00022947961872010758,0.004633900905346877,0.006956328047277305,-0.014682695887566766,0.0,-0.007696593785694095,
2020-01-30 00:00:00-05:00,-0.0014490825431622278,0.02820752100011692,-0.0016817429374971216,0.0032452507632774186,0.0035614401831842724,0.002408799890082358,0.10296225866535558,0.001099803758058071,0.012366912732576507,0.014238075828777896,-0.0022948908912212573,-0.013607140899558834,-0.0011955305723658771,-0.0034946163537068475,0.03245038952416657,0.007116378980260185,
2020-01-31 00:00:00-05:00,-0.044338601610486195,-0.01475844396356163,-0.014763731486304166,-0.018157968069960284,-0.015857934430184017,-0.01766185012819188,0.015230690473505337,-0.03815974962995661,-0.025976770925953407,-0.019414508023455457,-0.017019033835404485,-0.01776941391008302,-0.009909332742424004,0.0045859682112510125,-0.007815238566348248,-0.010559628726606651,
2020-02-03 00:00:00-05:00,-0.002746655221844696,0.0243787847149719,0.03477168685118426,0.007428844661908629,0.01510937913621313,0.008806215793648375,0.19894859376394902,0.01649550294648794,0.0076306870206619415,0.004264312222201028,0.003509779815076497,0.0071412346384582825,0.00873234197045214,0.007250075894381869,0.003082133621190364,0.003931982906875575,
2020-02-04 00:00:00-05:00,0.03301379699398943,0.03291650500011856,-0.025084322886290478,0.015240995533456259,0.022888831822121425,0.015761454228368166,0.13725640223576474,0.028294174858123355,0.014395647134783696,0.019714823642691615,0.016087446971208896,0.023871347067274007,0.009522417135354067,0.004798732268177952,0.004438446846765531,0.0043962901063514526,
2020-02-05 00:00:00-05:00,0.008154440784845951,-0.0012213929989379757,0.0004428262519222681,0.011548222453862333,0.0032970987350162684,0.009847261918303873,-0.1717583947927872,0.014688880299625673,0.017000757822490664,0.03242126026216252,0.009637589248489009,0.0055404339567557415,0.01576520169357365,0.012735596999890797,0.00017002659441911483,0.009151451252859877,
2020-02-06 00:00:00-05:00,0.011696981692270514,0.020733612494468368,0.020690785800430378,0.00336497163486138,0.008631934740032321,0.0027775101617961706,0.01940931694254422,0.013917616742211703,0.00014523422724765922,-0.001152574093754799,0.00340906702105781,-0.0004594854979466101,-0.002987059920727453,0.002357674051069125,0.002378807006195194,0.0026023297855546357,
2020-02-07 00:00:00-05:00,-0.013592686819184241,0.0014162546515488206,0.0021273785194206862,-0.005329788624886089,-0.004300711275966207,-0.0057167016476601384,-0.001188323805631053,-0.010462132262244683,-0.0031970290718130734,-0.0017301268451082041,-0.009739728855268859,-0.013550786220696498,-0.010682059502288066,-0.005488526151108952,0.003390572875046516,-0.008337264772339092,
2020-02-10 00:00:00-05:00,0.004749480885579693,0.026156547449832868,0.019978402625256964,0.007465283139906909,0.012085529123200267,0.007349978246546485,0.031026496329857656,0.04523258624279025,0.00415530411639331,0.002311172611384915,0.002287232807440809,0.006286396364628688,-0.0001973757301129142,-0.00630775506442216,0.009461108626611647,0.0007138166743967389,
2020-02-11 00:00:00-05:00,-0.006033211330288002,-0.022575305137628177,0.000927956103358385,0.001733063049047967,0.00017224703956353338,0.002765514253354695,0.004019260937028868,0.018708998119498332,0.0018874821650307627,0.0023060335348623617,0.006846245865183009,0.012725747109183283,0.0008560941443491732,0.0074059101628209945,-0.0026779256707579746,-0.015930950169959934,
2020-02-12 00:00:00-05:00,0.023747451921896534,0.001463868699187687,0.005675205946110928,0.006442975806429274,0.009741241010661428,0.006278598588010054,-0.009155657933695438,0.017357996073792625,0.0,0.004314078359809237,0.004079857000986564,0.012793810785407755,-0.005921745136650003,-0.009188889038927117,-0.0030207366348642406,-0.005718395541260413,
2020-02-13 00:00:00-05:00,-0.007120675850180058,-0.005413833329382056,-0.0034506163852833227,-0.0010673321665435331,-0.001280787539735151,-0.0004079574770707861,0.047843652551780025,-0.006457946517529511,-0.0008693349173048981,-0.0002862061119673909,-0.007223257011512274,-0.010602199714219385,-0.006618344659360731,-0.021462893863585242,0.00336660309494774,0.012231945533335953,
