Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Capital Gains
2019-10-21 00:00:00-04:00,57.19252621915649,58.028069045974206,57.14436888293073,57.9124870300293,87247200,0.0,0.0,AAPL,
2019-10-22 00:00:00-04:00,58.06900369490928,58.31942405093042,57.698184485557476,57.78005599975586,82293600,0.0,0.0,AAPL,
2019-10-23 00:00:00-04:00,58.29533908685675,58.569839910082464,58.08344242536013,58.555389404296875,75828800,0.0,0.0,AAPL,
2019-10-24 00:00:00-04:00,58.87564375923389,58.94547501424002,58.22551058657423,58.651710510253906,69275200,0.0,0.0,AAPL,
2019-10-25 00:00:00-04:00,58.55058568488102,59.410205372219664,58.48316467701797,59.374088287353516,73477200,0.0,0.0,AAPL,
2019-10-28 00:00:00-04:00,59.57635586906682,60.0170027089941,59.4078033365134,59.96884536743164,96572800,0.0,0.0,AAPL,
2019-10-29 00:00:00-04:00,59.949573571684454,60.137389750244175,58.40851680551002,58.58188247680664,142839600,0.0,0.0,AAPL,
2019-10-30 00:00:00-04:00,58.93584295422127,59.0658717968088,58.0810401770053,58.57465744018555,124522000,0.0,0.0,AAPL,
2019-10-31 00:00:00-04:00,59.53301478761967,59.997738456744734,57.12992415330036,59.89901351928711,139162000,0.0,0.0,AAPL,
2019-11-01 00:00:00-04:00,60.08682828055856,61.62547862266393,59.99533043692069,61.598995208740234,151125200,0.0,0.0,AAPL,
2019-11-04 00:00:00-05:00,61.96257955677247,62.08779524580024,61.49304276793399,62.003517150878906,103272000,0.0,0.0,AAPL,
2019-11-05 00:00:00-05:00,61.895153739341644,62.16965825317563,61.71938149469798,61.91442108154297,79897600,0.0,0.0,AAPL,
2019-11-06 00:00:00-05:00,61.82772334442699,62.00109265620786,61.4906183905022,61.940895080566406,75864400,0.0,0.0,AAPL,
2019-11-07 00:00:00-05:00,62.48913605980215,62.87797622561507,62.33698153276228,62.65578079223633,94940400,0.1925,0.0,AAPL,
2019-11-08 00:00:00-05:00,62.477073290771905,62.89972154631713,62.03268972367529,62.8272705078125,69986400,0.0,0.0,AAPL,
2019-11-11 00:00:00-05:00,62.38286814534022,63.389981618512955,62.378040533790944,63.32477569580078,81821200,0.0,0.0,AAPL,
2019-11-12 00:00:00-05:00,63.16778624131756,63.46726767679816,63.01563908819999,63.266807556152344,87388800,0.0,0.0,AAPL,
2019-11-13 00:00:00-05:00,63.06637796663469,63.947900159976264,63.05188775625443,63.87303161621094,102734400,0.0,0.0,AAPL,
2019-11-14 00:00:00-05:00,63.69913320290586,63.972044412574895,63.300637729934714,63.43105697631836,89182800,0.0,0.0,AAPL,
2019-11-15 00:00:00-05:00,63.68221100347261,64.18939029468679,63.52040125590579,64.18456268310547,100206400,0.0,0.0,AAPL,
2019-11-18 00:00:00-05:00,64.1942298980991,64.587897742297,63.815059632152085,64.5082015991211,86703200,0.0,0.0,AAPL,
2019-11-19 00:00:00-05:00,64.7014014789589,64.72555427926248,64.09520820261831,64.31256866455078,76167200,0.0,0.0,AAPL,
2019-11-20 00:00:00-05:00,64.13143475522809,64.26184661225713,62.89005302946294,63.56387710571289,106234400,0.0,0.0,AAPL,
2019-11-21 00:00:00-05:00,63.684636869959746,63.76192288782129,63.07843618360873,63.27889633178711,121395200,0.0,0.0,AAPL,
2019-11-22 00:00:00-05:00,63.41897953212762,63.56147150135165,62.99633123733724,63.22335433959961,65325200,0.0,0.0,AAPL,
2019-11-25 00:00:00-05:00,63.447961919025765,64.34880925150556,63.40207379882107,64.33190155029297,84020400,0.0,0.0,AAPL,
2019-11-26 00:00:00-05:00,64.46955275755316,64.52268597166542,63.39723325121489,63.82954406738281,105207600,0.0,0.0,AAPL,
2019-11-27 00:00:00-05:00,64.14110532481291,64.72074319855238,64.07589938069799,64.68692779541016,65235600,0.0,0.0,AAPL,
2019-11-29 00:00:00-05:00,64.3874438018525,64.72556092964365,64.21838155275661,64.54442596435547,46617600,0.0,0.0,AAPL,
2019-12-02 00:00:00-05:00,64.54924801440131,64.7859336686597,63.62667293887163,63.79814529418945,94487200,0.0,0.0,AAPL,
2019-12-03 00:00:00-05:00,62.38527778224571,62.67992419844173,61.89742374281226,62.660606384277344,114430400,0.0,0.0,AAPL,
2019-12-04 00:00:00-05:00,63.05187050555753,63.592857866147476,62.957676793454816,63.213680267333984,67181600,0.0,0.0,AAPL,
2019-12-05 00:00:00-05:00,63.70879452854286,64.21597392512254,63.4527910239609,64.14109802246094,74424400,0.0,0.0,AAPL,
2019-12-06 00:00:00-05:00,64.59999018409937,65.4501144789685,64.5565121818328,65.38007354736328,106075600,0.0,0.0,AAPL,
2019-12-09 00:00:00-05:00,65.20860241915706,65.40181014483069,63.979300391333084,64.4647445678711,128042400,0.0,0.0,AAPL,
2019-12-10 00:00:00-05:00,64.87047211517775,65.22549695147708,64.20872067904382,64.84149169921875,90420400,0.0,0.0,AAPL,
2019-12-11 00:00:00-05:00,64.92118255574232,65.47425001658583,64.84631403047881,65.39454650878906,78756800,0.0,0.0,AAPL,
2019-12-12 00:00:00-05:00,64.67242823883937,65.8268614655368,64.56133418960256,65.56119537353516,137310400,0.0,0.0,AAPL,
2019-12-13 00:00:00-05:00,65.56118520208942,66.48859520359403,65.43318347358382,66.4523696899414,133587600,0.0,0.0,AAPL,
2019-12-16 00:00:00-05:00,66.89917277250892,67.8145100882346,66.8943451606707,67.58989715576172,128186000,0.0,0.0,AAPL,
2019-12-17 00:00:00-05:00,67.51987750779749,68.0512023648985,67.33390754297105,67.72274780273438,114158400,0.0,0.0,AAPL,
2019-12-18 00:00:00-05:00,67.57541855312907,68.08259795841981,67.41119127763334,67.56092834472656,116028400,0.0,0.0,AAPL,
2019-12-19 00:00:00-05:00,67.50295579789868,67.90869630356615,67.3701264537908,67.6285400390625,98369200,0.0,0.0,AAPL,
2019-12-20 00:00:00-05:00,68.16228839852033,68.26371983787888,67.27593151247044,67.48846435546875,275978000,0.0,0.0,AAPL,
2019-12-23 00:00:00-05:00,67.75171612929323,68.65014577247727,67.71307312233479,68.58976745605469,98572000,0.0,0.0,AAPL,
2019-12-24 00:00:00-05:00,68.75641470938284,68.80472031244457,68.32893886684734,68.65497589111328,48478800,0.0,0.0,AAPL,
2019-12-26 00:00:00-05:00,68.78781107661511,70.03402042966727,68.758830663586,70.0171127319336,93121200,0.0,0.0,AAPL,
2019-12-27 00:00:00-05:00,70.30935415003394,70.99766856272544,69.5848142146537,69.99055480957031,146266000,0.0,0.0,AAPL,
2019-12-30 00:00:00-05:00,69.90844323563087,70.68853390914015,68.88442912186885,70.40596008300781,144114400,0.0,0.0,AAPL,
2019-12-31 00:00:00-05:00,70.02192726243074,70.92760185239203,69.92290595614713,70.92035675048828,100805600,0.0,0.0,AAPL,
2020-01-02 00:00:00-05:00,71.54588979671196,72.59889150198023,71.29230380764884,72.53851318359375,135480400,0.0,0.0,AAPL,
2020-01-03 00:00:00-05:00,71.76566667933918,72.59405542623057,71.60868452797844,71.83329010009766,146322800,0.0,0.0,AAPL,
2020-01-06 00:00:00-05:00,70.95418800651902,72.44432080433776,70.7030121336898,72.40567779541016,118387200,0.0,0.0,AAPL,
2020-01-07 00:00:00-05:00,72.41532188246822,72.67132530208438,71.84535422985819,72.06513214111328,108872000,0.0,0.0,AAPL,
2020-01-08 00:00:00-05:00,71.76808624589498,73.52630260685811,71.76808624589498,73.22441101074219,132079200,0.0,0.0,AAPL,
2020-01-09 00:00:00-05:00,74.20253438813242,74.97296230565743,73.9513658951312,74.77975463867188,170108400,0.0,0.0,AAPL,
2020-01-10 00:00:00-05:00,75.01402769601006,75.51396196419593,74.44647000292952,74.94881439208984,140644800,0.0,0.0,AAPL,
2020-01-13 00:00:00-05:00,75.26521125345613,76.57662675415311,75.14686472001775,76.55005645751953,121532000,0.0,0.0,AAPL,
2020-01-14 00:00:00-05:00,76.48725308231118,76.6973684411486,75.39319829942681,75.51636505126953,161954400,0.0,0.0,AAPL,
2020-01-15 00:00:00-05:00,75.31591552157606,76.19743749233605,74.76043057245047,75.19274139404297,121923600,0.0,0.0,AAPL,
2020-01-16 00:00:00-05:00,75.73615570871007,76.24575261001203,75.37388575466262,76.13465118408203,108829200,0.0,0.0,AAPL,
2020-01-17 00:00:00-05:00,76.38341102005822,76.97994918369933,76.07669177323754,76.9775390625,137816400,0.0,0.0,AAPL,
2020-01-21 00:00:00-05:00,76.60559336877427,77.04755940221253,76.31819199284013,76.45585632324219,110843200,0.0,0.0,AAPL,
2020-01-22 00:00:00-05:00,76.94130052804331,77.28183515069573,76.63458130371416,76.72877502441406,101832400,0.0,0.0,AAPL,
2020-01-23 00:00:00-05:00,76.78188487821575,77.17796271987189,76.23364516080848,77.0982666015625,104472000,0.0,0.0,AAPL,
2020-01-24 00:00:00-05:00,77.34462735281411,78.08848500678306,76.68529344990502,76.87609100341797,146537600,0.0,0.0,AAPL,
2020-01-27 00:00:00-05:00,74.88360812840847,75.29659377968004,73.63257108817264,74.61553192138672,161940000,0.0,0.0,AAPL,
2020-01-28 00:00:00-05:00,75.49703974934148,76.89781358300051,75.3980184372133,76.7263412475586,162234000,0.0,0.0,AAPL,
2020-01-29 00:00:00-05:00,78.35898301190313,79.1801266517597,77.61753550777614,78.33241271972656,216229200,0.0,0.0,AAPL,
2020-01-30 00:00:00-05:00,77.4146666313588,78.27203580279424,76.9823558087521,78.21890258789062,126743200,0.0,0.0,AAPL,
2020-01-31 00:00:00-05:00,77.50886365949354,77.9315119457232,74.456139298992,74.75078582763672,199588400,0.0,0.0,AAPL,
2020-02-03 00:00:00-05:00,73.49246972211677,75.71197679824171,72.99012546869326,74.54547119140625,173788400,0.0,0.0,AAPL,
2020-02-04 00:00:00-05:00,76.15154128644726,77.19729777289353,75.7458008005722,77.00650024414062,136616400,0.0,0.0,AAPL,
2020-02-05 00:00:00-05:00,78.13437206813377,78.43385354098093,77.03066200298008,77.63444519042969,118826800,0.0,0.0,AAPL,
2020-02-06 00:00:00-05:00,77.90494263047137,78.544951365906,77.34704752803583,78.54253387451172,105425600,0.0,0.0,AAPL,
2020-02-07 00:00:00-05:00,78.04141124169928,78.29076000098544,76.98349458931148,77.47492980957031,117684000,0.1925,0.0,AAPL,
2020-02-10 00:00:00-05:00,76.05871954270658,77.8428955078125,75.97883426440146,77.8428955078125,109348800,0.0,0.0,AAPL,
2020-02-11 00:00:00-05:00,78.33918290445037,78.41180589004748,77.15537652396827,77.37325286865234,94323200,0.0,0.0,AAPL,
2020-02-12 00:00:00-05:00,77.8235127844516,79.21550953939415,77.8235127844516,79.2106704711914,113730400,0.0,0.0,AAPL,
2020-02-13 00:00:00-05:00,78.48201992249481,78.97345520254548,78.27866815708352,78.64663696289062,94747600,0.0,0.0,AAPL,
2020-02-14 00:00:00-05:00,78.61517213781144,78.91536443873161,78.15763246837311,78.666015625,80113600,0.0,0.0,AAPL,
2020-02-18 00:00:00-05:00,76.34436499059119,77.40712785272389,76.1628001871837,77.2255630493164,152531200,0.0,0.0,AAPL,
2020-02-19 00:00:00-05:00,77.46767279180867,78.57400976696101,77.46767279180867,78.34402465820312,93984000,0.0,0.0,AAPL,
2020-02-20 00:00:00-05:00,78.10434874137093,78.59336068691168,77.0343234338156,77.540283203125,100566000,0.0,0.0,AAPL,
2020-02-21 00:00:00-05:00,77.13357171386221,77.57659398679,75.16783122272501,75.78514862060547,129554000,0.0,0.0,AAPL,
2020-02-24 00:00:00-05:00,71.96261025745015,73.63784411599852,70.01865663591204,72.1853256225586,222195200,0.0,0.0,AAPL,
2020-02-25 00:00:00-05:00,72.85592387195561,73.23841723217687,69.26820072326095,69.74026489257812,230673600,0.0,0.0,AAPL,
2020-02-26 00:00:00-05:00,69.3650279213828,72.11271051529036,69.35776562363947,70.84659576416016,198054800,0.0,0.0,AAPL,
2020-02-27 00:00:00-05:00,68.05050408823062,69.23672624207228,66.07991679515257,66.21548461914062,320605600,0.0,0.0,AAPL,
2020-02-28 00:00:00-05:00,62.27916414492055,67.39929122080478,62.06370365251087,66.17675018310547,426510000,0.0,0.0,AAPL,
2020-03-02 00:00:00-05:00,68.3361564954498,72.97453333535833,67.23224297649529,72.33784484863281,341397200,0.0,0.0,AAPL,
2020-03-03 00:00:00-05:00,73.5143929639958,73.59427823904339,69.18830204720706,70.04045104980469,319475600,0.0,0.0,AAPL,
2020-03-04 00:00:00-05:00,71.76412641873794,73.44904647858813,70.96282065269989,73.28926849365234,219178400,0.0,0.0,AAPL,
2020-03-05 00:00:00-05:00,71.54139095760931,72.51699913623247,70.54641911205819,70.91197204589844,187572800,0.0,0.0,AAPL,
2020-03-06 00:00:00-05:00,68.26838538116881,70.403589845972,68.08198145661343,69.97025299072266,226176800,0.0,0.0,AAPL,
2020-03-09 00:00:00-04:00,63.8503047343462,67.32182373363995,63.668739886760385,64.4361572265625,286744800,0.0,0.0,AAPL,
2020-03-10 00:00:00-04:00,67.09185293080515,69.34325431741347,65.21083618798149,69.07695770263672,285290000,0.0,0.0,AAPL,
2020-03-11 00:00:00-04:00,67.15237416724361,68.07956216167183,65.81362880191305,66.6778793334961,255598800,0.0,0.0,AAPL,
2020-03-12 00:00:00-04:00,61.959612728994784,65.36334796143669,60.037445534949256,60.09312438964844,418474000,0.0,0.0,AAPL,
2020-03-13 00:00:00-04:00,64.12626107883143,67.76481886673027,61.23574558188154,67.2927474975586,370732000,0.0,0.0,AAPL,
2020-03-16 00:00:00-04:00,58.572816419236986,62.719754836954735,58.10074857584745,58.63576126098633,322423600,0.0,0.0,AAPL,
2020-03-17 00:00:00-04:00,59.9188176066588,62.363888604538765,57.71340983694092,61.21398162841797,324056000,0.0,0.0,AAPL,
